timestamp,tower_id,latency_sec,bandwidth,dropped_calls,total_calls,uptime_percent,network_type,operator,users_connected,download_speed_mbps,signal_strength_dbm,tower_load_percent,average_call_duration_sec,handover_success_rate,packet_loss_percent,jitter_ms,tower_temperature_c,battery_backup_hours,tower_age_years,maintenance_due,upload_speed_mbps,call_drop_reason,weather_condition,technician_notes,last_maintenance,tower_color,is_test_tower,tower_height_m,signal_icon,internal_code,notes,extra_flag,location.latitude,location.longitude,signal_strength.RSSI,signal_strength.RSRP,signal_strength.SINR,voip_metrics.jitter_ms,voip_metrics.packet_loss_percent,call_drop_rate,bandwidth_mbps,bandwidth_numeric,anomaly
2025-09-12 19:15:00,TWR1033,0.645,46.73 Mbps,1,172,97.35,4G,Three,285,29.85,-103.26,12.26,50.1,90.67,4.62,14.73,18.3,5.0,17,True,11.94,Satisfactory,Rainy,Checked cables,2025-07-31,Grey,False,71.01,📶,INT26230,Legacy hardware,C,51.456298,-2.586936,-97.9,-94.1,-1.25,42.1,3.26,0.5813953488372093,46.73,46.736,Normal
2025-09-12 19:20:00,TWR1082,0.622,53.15 Mbps,0,78,99.66,LTE,O2,50,100.0,-61.36,92.03,231.7,88.46,0.34,6.04,28.9,3.3,10,True,40.0,Poor Voice Quality,Sunny,Rebooted system,2025-01-31,Blue,True,49.78,🔇,INT47300,,C,55.958959,-3.189375,-74.62,-104.51,-1.47,1.52,3.1,0.0,53.15,53.156,Normal
2025-09-12 19:25:00,TWR1024,0.399,72.42 Mbps,3,104,97.28,LTE,Three,383,23.09,-102.49,44.55,104.1,97.98,0.46,19.27,12.5,5.6,5,True,9.24,Other,Sunny,Checked cables,2025-03-16,Grey,False,89.22,📶,INT82699,,C,55.956846,-3.180129,-106.68,-122.95,18.61,40.63,3.72,2.8846153846153846,72.42,72.426,Normal
2025-09-12 19:30:00,TWR1060,0.828,87.77 Mbps,2,101,96.02,LTE,O2,80,76.92,-98.43,28.47,206.9,95.61,2.32,17.03,41.9,7.5,15,False,30.77,Satisfactory,Rainy,Rebooted system,2024-12-22,Red,False,35.93,✅,INT99674,Temporary site,Z,55.955677,-3.185282,-100.49,-128.2,8.51,38.41,2.56,1.98019801980198,87.77,87.776,Normal
2025-09-12 19:35:00,TWR1086,0.469,38.88 Gbps,6,194,96.79,4G,O2,418,21.37,-94.24,64.41,80.5,88.21,0.71,15.66,21.7,4.5,11,True,8.55,Poor Voice Quality,Cloudy,Rebooted system,2025-05-02,Red,True,51.39,🔇,INT93033,,Z,50.813158,-0.136758,-91.1,-83.17,3.17,1.51,1.63,3.0927835051546397,38880.0,38.889,Normal
2025-09-12 19:40:00,TWR1092,0.232,64.17 Mbps,6,130,99.88,LTE,Vodafone UK,66,86.21,-92.63,59.2,267.9,96.63,0.01,1.04,30.1,1.9,15,False,34.48,Satisfactory,Cloudy,Checked cables,2025-03-25,Grey,True,34.47,✅,INT53553,Temporary site,A,51.4532,-2.596665,-107.11,-123.6,22.3,13.02,4.8,4.615384615384616,64.17,64.176,Normal
2025-09-12 19:45:00,TWR1030,0.434,83.15 Mbps,0,192,97.13,4G,EE,37,114.94,-64.67,70.3,256.4,89.55,0.82,10.93,21.9,3.2,18,True,45.98,Other,Foggy,Rebooted system,2025-04-10,White,True,53.67,⚠️,INT40684,Legacy hardware,B,54.981371,-1.608155,-109.81,-139.11,3.71,36.49,3.25,0.0,83.15,83.156,Normal
2025-09-12 19:50:00,TWR1086,0.807,31.87 Mbps,0,107,95.2,5G,Vodafone UK,112,61.73,-76.42,50.97,51.8,86.66,1.27,11.74,37.1,5.1,2,True,24.69,Other,Sunny,Rebooted system,2025-04-05,White,True,92.69,✅,INT96643,,B,52.478445,-1.896263,-116.34,-87.38,-0.13,47.85,3.53,0.0,31.87,31.876,Normal
2025-09-12 19:55:00,TWR1034,0.428,64.73 Mbps,9,96,96.62,4G,O2,159,47.85,-60.91,46.71,81.2,85.23,4.31,6.87,26.7,9.7,4,True,19.14,Satisfactory,Sunny,,2025-05-11,White,True,91.14,⚠️,INT93113,,Z,50.819457,-0.141147,-61.89,-80.33,22.49,42.55,0.41,9.375,64.73,64.736,Normal
2025-09-12 20:00:00,TWR1008,0.389,54.85 Mbps,7,91,96.69,5G,O2,466,19.38,-91.12,55.14,278.8,95.17,0.81,11.83,11.0,10.8,9,False,7.75,Poor Voice Quality,Cloudy,Rebooted system,2025-06-17,White,True,69.25,✅,INT19503,Legacy hardware,C,52.484136,-1.89564,-84.79,-122.02,-5.94,24.83,4.49,7.6923076923076925,54.85,54.856,Normal
2025-09-12 20:05:00,TWR1020,0.879,18.99 Gbps,7,141,99.22,LTE,Vodafone UK,65,86.96,-90.78,76.08,205.3,93.89,2.3,4.87,23.8,4.6,12,False,34.78,Other,Foggy,No issues,2025-04-05,White,True,67.32,⚠️,INT11264,Legacy hardware,B,51.502414,-0.135706,-96.48,-138.43,20.52,3.56,4.27,4.964539007092199,18990.0,18.999,Normal
2025-09-12 20:10:00,TWR1094,0.976,80.3 Mbps,10,167,95.79,4G,EE,319,27.1,-74.56,79.24,281.4,85.62,2.9,3.58,19.0,5.9,6,False,10.84,Poor Voice Quality,Sunny,,2025-08-05,Blue,True,30.33,⚠️,INT90212,Legacy hardware,Z,51.75502,-1.258173,-101.56,-93.27,23.09,15.66,4.16,5.9880239520958085,80.3,80.36,Normal
2025-09-12 20:15:00,TWR1100,0.664,42.61 Mbps,6,118,97.13,4G,Vodafone UK,277,30.58,-98.45,14.46,68.1,90.87,2.01,2.74,31.5,5.1,19,True,12.23,Other,Rainy,No issues,2024-08-30,Blue,False,54.89,🔇,INT69705,Pending upgrade,C,51.463605,-2.587297,-67.82,-103.11,14.69,1.65,4.63,5.084745762711865,42.61,42.616,Normal
2025-09-12 20:20:00,TWR1004,0.785,17.37 Gbps,10,97,97.43,4G,Three,189,41.84,-108.95,68.5,256.8,96.99,3.15,1.56,21.7,1.3,14,False,16.74,Satisfactory,Foggy,Rebooted system,2025-07-14,White,True,49.25,✅,INT36368,Temporary site,C,51.499105,-0.127472,-86.31,-132.9,-0.77,47.43,3.13,10.309278350515465,17370.0,17.379,Normal
2025-09-12 20:25:00,TWR1081,0.634,63.89 Gbps,7,64,99.8,4G,Vodafone UK,462,19.53,-81.71,32.56,150.2,94.2,1.82,9.51,26.5,1.3,13,True,7.81,Other,Sunny,No issues,2025-01-03,Grey,True,46.95,⚠️,INT60217,Legacy hardware,Z,51.752218,-1.26095,-95.18,-136.64,23.0,37.85,4.62,10.9375,63890.0,63.899,Normal
2025-09-12 20:30:00,TWR1073,0.593,23.0 Mbps,2,70,96.43,5G,O2,456,19.76,-105.78,65.0,234.6,96.55,2.56,19.72,34.4,9.7,4,True,7.91,Poor Voice Quality,Rainy,No issues,2024-12-09,Blue,False,68.99,🔇,INT98204,Pending upgrade,A,55.960828,-3.191789,-116.35,-88.3,29.78,3.48,0.23,2.857142857142857,23.0,23.06,Normal
2025-09-12 20:35:00,TWR1091,0.643,63.4 Gbps,2,178,96.44,5G,O2,434,20.66,-97.91,59.68,115.8,86.37,2.29,15.06,29.0,2.8,7,False,8.26,Other,Sunny,Checked cables,2025-03-06,Grey,False,86.36,✅,INT72155,Legacy hardware,B,55.951393,-3.195223,-98.75,-114.72,13.18,25.25,2.23,1.1235955056179776,63400.0,63.49,Normal
2025-09-12 20:40:00,TWR1050,0.182,62.4 Mbps,5,80,98.71,LTE,EE,79,77.52,-70.86,22.48,182.0,89.02,3.4,7.33,21.6,10.5,14,False,31.01,Other,Sunny,Rebooted system,2024-09-22,Blue,False,86.19,⚠️,INT15117,Legacy hardware,B,54.968683,-1.613139,-78.82,-88.37,8.92,19.69,0.27,6.25,62.4,62.46,Normal
2025-09-12 20:45:00,TWR1058,0.171,75.92 Gbps,0,159,98.6,5G,Three,77,78.74,-109.03,95.03,168.0,86.99,4.37,10.02,15.9,1.2,8,True,31.5,Satisfactory,Foggy,,2024-12-31,Grey,False,81.23,🔇,INT18245,,A,53.404522,-2.995852,-117.07,-89.58,14.0,16.08,3.85,0.0,75920.0,75.929,Normal
2025-09-12 20:50:00,TWR1100,0.102,68.72 Mbps,8,126,96.83,5G,Three,18,147.06,-108.03,31.02,287.1,95.53,4.48,6.39,41.4,11.8,6,True,58.82,Satisfactory,Foggy,,2024-12-13,Grey,True,72.37,⚠️,INT89219,Legacy hardware,Z,53.488492,-2.239479,-74.56,-131.01,7.32,19.51,2.38,6.349206349206349,68.72,68.726,Normal
2025-09-12 20:55:00,TWR1056,0.294,93.51 Mbps,6,91,98.27,4G,Three,152,49.5,-107.89,56.71,111.8,85.13,2.68,11.2,27.8,3.7,17,False,19.8,Other,Sunny,Checked cables,2025-07-16,Blue,False,98.98,⚠️,INT99120,Temporary site,B,57.148118,-2.096128,-110.97,-93.62,12.24,28.82,4.17,6.593406593406594,93.51,93.516,Normal
2025-09-12 21:00:00,TWR1056,0.256,66.02 Mbps,8,129,97.89,5G,Vodafone UK,438,20.49,-92.7,52.39,212.8,89.82,4.59,17.66,24.3,7.3,12,True,8.2,Poor Voice Quality,Rainy,Checked cables,2025-01-12,Red,False,58.33,⚠️,INT41420,Legacy hardware,B,53.472267,-2.23282,-89.84,-124.96,-9.77,14.82,1.46,6.2015503875969,66.02,66.026,Normal
2025-09-12 21:05:00,TWR1056,0.648,23.31 Gbps,10,73,95.11,LTE,EE,20,142.86,-75.94,77.92,61.3,86.33,4.29,11.95,32.4,8.4,16,False,57.14,Satisfactory,Rainy,Checked cables,2025-05-31,White,False,59.49,✅,INT35463,Pending upgrade,C,54.977956,-1.619775,-80.74,-80.72,-0.22,13.9,2.95,13.6986301369863,23310.0,23.319,Normal
2025-09-12 21:10:00,TWR1018,0.498,67.7 Gbps,9,138,99.1,LTE,Vodafone UK,220,37.04,-69.61,67.48,38.6,85.73,4.83,14.51,18.8,0.4,3,False,14.81,Satisfactory,Rainy,No issues,2025-05-27,White,False,34.74,📶,INT54093,Legacy hardware,B,54.985435,-1.614066,-74.85,-101.19,23.66,20.47,1.15,6.521739130434782,67700.0,67.79,Normal
2025-09-12 21:15:00,TWR1076,0.24,75.59 Mbps,7,198,98.67,4G,Three,451,19.96,-88.65,62.31,187.7,91.62,0.06,19.59,13.3,4.5,14,False,7.98,,Rainy,Checked cables,2024-12-31,Blue,True,42.66,⚠️,INT75708,Legacy hardware,A,57.146441,-2.092221,-63.07,-99.6,22.51,21.42,4.51,3.535353535353535,75.59,75.596,Normal
2025-09-12 21:20:00,TWR1098,0.641,64.35 Mbps,8,128,95.48,LTE,Vodafone UK,484,18.73,-98.31,15.58,146.6,96.03,0.78,5.07,33.7,8.3,3,True,7.49,Poor Voice Quality,Sunny,Rebooted system,2025-04-08,White,False,36.53,🔇,INT29580,Legacy hardware,C,54.977605,-1.623031,-118.59,-96.13,3.24,28.44,0.94,6.25,64.35,64.356,Normal
2025-09-12 21:25:00,TWR1037,0.156,6.33 Mbps,0,54,96.22,LTE,O2,157,48.31,-64.41,84.43,194.1,95.91,4.51,12.19,35.3,3.1,18,False,19.32,Other,Rainy,No issues,2024-10-14,Grey,False,44.15,📶,INT77675,Temporary site,Z,51.497862,-0.137682,-88.62,-88.12,13.4,19.92,0.04,0.0,6.33,6.336,Anomaly
2025-09-12 21:30:00,TWR1056,0.597,45.7 Gbps,1,130,95.74,LTE,O2,121,58.48,-80.11,65.2,170.1,93.06,4.39,18.23,20.3,6.1,18,True,23.39,Other,Foggy,Rebooted system,2024-09-25,Grey,False,39.01,🔇,INT93312,Legacy hardware,C,53.410058,-2.988667,-112.52,-85.06,22.16,12.05,3.43,0.7692307692307693,45700.0,45.79,Normal
2025-09-12 21:35:00,TWR1074,0.673,78.89 Mbps,2,196,96.27,4G,O2,388,22.83,-89.06,29.63,269.6,95.93,1.6,4.47,25.6,6.3,2,True,9.13,Other,Foggy,,2024-10-11,Blue,False,63.71,📶,INT19756,Pending upgrade,C,51.501604,-0.126609,-73.09,-96.9,14.12,6.65,4.42,1.020408163265306,78.89,78.896,Normal
2025-09-12 21:40:00,TWR1003,0.142,90.81 Mbps,9,78,99.8,4G,Vodafone UK,121,58.48,-84.65,30.08,186.3,86.45,1.86,8.1,23.5,0.9,8,True,23.39,Satisfactory,Rainy,,2025-04-15,Blue,False,83.09,🔇,INT88584,Pending upgrade,Z,55.94813,-3.189568,-112.92,-87.62,15.53,42.96,2.25,11.538461538461538,90.81,90.816,Anomaly
2025-09-12 21:45:00,TWR1016,0.918,55.47 Mbps,7,123,97.9,5G,Three,362,24.27,-77.13,47.63,278.1,91.16,1.87,9.04,43.9,1.1,6,True,9.71,Satisfactory,Foggy,No issues,2025-02-04,Blue,True,30.99,📶,INT44942,Temporary site,B,51.751331,-1.253954,-69.43,-80.44,20.7,37.87,3.39,5.691056910569105,55.47,55.476,Normal
2025-09-12 21:50:00,TWR1023,0.995,60.04 Gbps,0,197,96.01,LTE,Three,64,87.72,-97.78,92.32,36.2,86.26,2.56,13.08,28.8,5.1,6,False,35.09,Poor Voice Quality,Foggy,No issues,2025-06-24,Grey,False,49.77,📶,INT42639,,B,51.513752,-0.130329,-93.17,-93.78,15.77,4.47,1.81,0.0,60040.0,60.049,Normal
2025-09-12 21:55:00,TWR1040,0.824,87.0 Gbps,6,157,98.73,LTE,O2,240,34.48,-70.01,56.57,249.5,95.44,2.06,5.52,12.7,1.5,10,True,13.79,Poor Voice Quality,Sunny,Checked cables,2025-03-16,Grey,False,35.27,✅,INT85864,Legacy hardware,B,51.511225,-0.122314,-90.12,-103.99,18.83,33.12,2.94,3.821656050955414,87000.0,87.09,Normal
2025-09-12 22:00:00,TWR1046,0.268,37.66 Mbps,3,193,99.56,5G,Three,451,19.96,-88.96,19.27,182.9,85.29,4.42,2.44,41.2,4.1,15,True,7.98,,Foggy,,2025-04-17,White,True,52.13,✅,INT52717,,Z,51.508958,-0.127412,-97.48,-100.78,-2.36,49.49,4.26,1.5544041450777202,37.66,37.666,Normal
2025-09-12 22:05:00,TWR1025,0.237,68.03 Gbps,1,128,99.22,LTE,Three,141,52.36,-84.14,93.53,192.9,87.77,3.35,14.32,24.1,6.5,17,False,20.94,Satisfactory,Foggy,,2025-03-04,Blue,False,54.3,📶,INT71846,,B,53.479296,-2.243862,-64.3,-109.86,-7.01,47.66,0.31,0.78125,68030.0,68.039,Normal
2025-09-12 22:10:00,TWR1022,0.879,65.13 Gbps,4,187,96.45,4G,O2,138,53.19,-100.36,96.94,222.9,97.81,1.7,10.21,33.7,9.8,10,True,21.28,Other,Cloudy,Rebooted system,2024-11-19,Red,True,51.11,✅,INT99467,,Z,53.481067,-2.237959,-94.81,-101.0,6.58,34.57,3.03,2.13903743315508,65129.99999999999,65.139,Normal
2025-09-12 22:15:00,TWR1064,0.206,89.95 Mbps,2,194,99.84,4G,Vodafone UK,355,24.69,-65.81,96.04,63.4,95.56,2.4,4.08,23.5,4.6,7,False,9.88,Satisfactory,Cloudy,Rebooted system,2025-01-13,Grey,True,79.36,📶,INT89624,Legacy hardware,A,50.819311,-0.142016,-62.58,-91.87,3.94,10.06,0.76,1.0309278350515465,89.95,89.956,Normal
2025-09-12 22:20:00,TWR1040,0.193,83.85 Mbps,3,131,99.71,LTE,Vodafone UK,32,121.95,-82.67,92.99,142.4,92.34,3.57,1.79,34.5,5.4,20,False,48.78,Poor Voice Quality,Cloudy,,2024-11-08,White,True,58.1,⚠️,INT63546,Temporary site,C,51.760652,-1.255483,-84.43,-82.02,6.31,23.94,1.38,2.2900763358778624,83.85,83.856,Normal
2025-09-12 22:25:00,TWR1032,0.888,15.43 Mbps,10,107,96.42,4G,Three,49,101.01,-62.24,28.11,194.1,93.37,1.82,1.83,25.7,8.3,14,True,40.4,,Sunny,No issues,2025-03-19,Blue,True,73.42,🔇,INT75848,Temporary site,B,51.500943,-0.13089,-116.11,-133.3,9.03,8.55,0.75,9.345794392523365,15.43,15.436,Normal
2025-09-12 22:30:00,TWR1057,0.752,50.29 Gbps,2,129,99.29,LTE,EE,433,20.7,-101.98,27.75,236.3,86.63,3.95,14.57,10.3,4.8,3,True,8.28,Poor Voice Quality,Foggy,,2025-07-26,Blue,True,48.37,📶,INT95756,Temporary site,Z,57.148216,-2.099336,-95.99,-125.67,-3.55,27.86,0.98,1.550387596899225,50290.0,50.299,Normal
2025-09-12 22:35:00,TWR1082,0.264,18.14 Mbps,4,72,98.84,4G,Three,80,76.92,-107.57,59.64,290.2,90.88,2.3,11.45,23.4,7.5,20,True,30.77,Poor Voice Quality,Foggy,Checked cables,2025-03-22,White,False,67.66,⚠️,INT63736,Pending upgrade,C,50.825557,-0.13068,-90.35,-90.75,4.72,34.96,1.46,5.555555555555555,18.14,18.146,Normal
2025-09-12 22:40:00,TWR1064,0.41,74.5 Mbps,8,170,97.91,4G,Vodafone UK,67,85.47,-76.71,15.89,228.1,97.24,0.21,19.15,10.2,3.5,1,True,34.19,Satisfactory,Foggy,Checked cables,2025-06-05,Grey,True,66.61,📶,INT79303,,B,57.146207,-2.089065,-78.2,-91.08,-1.05,14.77,4.71,4.705882352941177,74.5,74.56,Normal
2025-09-12 22:45:00,TWR1022,0.925,46.5 Mbps,9,137,99.28,5G,Vodafone UK,109,62.89,-95.8,56.48,124.4,93.35,4.35,10.55,31.8,2.3,2,True,25.16,Other,Cloudy,Checked cables,2025-01-09,White,True,86.62,📶,INT17960,,Z,53.488075,-2.244619,-115.59,-90.77,26.79,34.19,2.73,6.569343065693431,46.5,46.56,Normal
2025-09-12 22:50:00,TWR1053,0.772,77.01 Gbps,4,87,97.48,LTE,Three,460,19.61,-108.28,15.04,36.0,93.39,4.79,18.82,24.6,1.8,1,True,7.84,Satisfactory,Rainy,No issues,2025-05-07,Red,True,74.79,⚠️,INT48336,Legacy hardware,C,57.146133,-2.094742,-99.1,-123.06,20.45,24.57,1.1,4.597701149425287,77010.0,77.019,Normal
2025-09-12 22:55:00,TWR1043,0.234,91.96 Gbps,8,153,95.39,4G,EE,91,70.92,-64.12,72.07,60.3,90.3,3.15,3.85,32.9,8.6,3,True,28.37,Other,Foggy,No issues,2024-12-23,Blue,True,89.57,📶,INT42266,Pending upgrade,B,53.399646,-2.981889,-78.13,-102.29,4.09,3.52,1.37,5.228758169934641,91960.0,91.969,Normal
2025-09-12 23:00:00,TWR1067,0.876,16.99 Mbps,2,180,97.76,LTE,Three,446,20.16,-109.46,90.71,72.5,95.59,1.46,16.4,38.2,9.6,20,False,8.06,Poor Voice Quality,Cloudy,Rebooted system,2025-07-21,Red,True,85.92,✅,INT65425,Legacy hardware,B,55.95674,-3.188699,-95.78,-92.77,-5.8,18.7,3.89,1.1111111111111112,16.99,16.996,Normal
2025-09-12 23:05:00,TWR1050,0.275,42.86 Mbps,7,59,97.54,LTE,Vodafone UK,450,20.0,-67.23,60.01,299.4,95.26,2.17,4.17,37.8,11.4,9,False,8.0,Satisfactory,Rainy,No issues,2025-06-07,White,False,30.52,📶,INT18420,Pending upgrade,C,54.977119,-1.625365,-75.58,-117.77,0.43,42.47,0.28,11.864406779661016,42.86,42.866,Normal
2025-09-12 23:10:00,TWR1001,0.188,77.42 Mbps,1,50,96.91,LTE,Vodafone UK,90,71.43,-66.64,47.83,228.3,99.16,3.55,4.57,28.6,0.9,12,False,28.57,Other,Foggy,Checked cables,2024-12-28,Grey,True,31.04,⚠️,INT75785,Temporary site,C,53.472782,-2.251842,-119.49,-86.88,22.27,18.99,4.9,2.0,77.42,77.426,Normal
2025-09-12 23:15:00,TWR1004,0.309,58.48 Gbps,6,104,98.55,4G,Vodafone UK,183,42.92,-78.55,91.65,183.2,92.08,1.32,9.34,26.5,7.3,2,False,17.17,Satisfactory,Rainy,No issues,2025-01-25,Red,True,57.12,⚠️,INT12214,Temporary site,Z,50.827608,-0.140352,-66.01,-104.17,2.11,31.49,4.83,5.769230769230769,58480.0,58.489,Normal
2025-09-12 23:20:00,TWR1054,0.475,87.71 Gbps,8,72,96.03,4G,O2,354,24.75,-103.61,25.59,48.3,95.32,0.36,10.27,29.5,10.7,9,True,9.9,Other,Foggy,,2024-10-22,Blue,True,63.46,🔇,INT43315,Temporary site,C,50.832391,-0.133289,-104.77,-139.17,13.05,29.88,3.06,11.11111111111111,87710.0,87.719,Normal
2025-09-12 23:25:00,TWR1082,0.593,81.86 Gbps,2,157,99.68,LTE,Three,402,22.12,-98.17,30.95,78.2,92.6,4.24,14.18,24.4,9.5,13,True,8.85,Poor Voice Quality,Foggy,Checked cables,2025-08-11,Red,True,58.67,🔇,INT18160,,Z,51.51386,-0.121477,-92.92,-108.61,0.14,2.71,1.84,1.2738853503184715,81860.0,81.869,Normal
2025-09-12 23:30:00,TWR1050,0.788,77.35 Mbps,9,122,96.61,5G,EE,211,38.31,-86.04,84.7,245.9,89.91,0.96,19.69,17.2,6.8,20,True,15.33,,Cloudy,,2025-01-01,Blue,False,41.73,⚠️,INT96856,Legacy hardware,A,55.960562,-3.184696,-102.47,-127.58,11.51,30.05,2.31,7.377049180327869,77.35,77.356,Normal
2025-09-12 23:35:00,TWR1083,0.176,6.46 Mbps,1,139,99.96,4G,Vodafone UK,320,27.03,-88.04,23.37,102.7,89.37,3.28,17.81,24.5,0.9,16,True,10.81,Poor Voice Quality,Cloudy,,2025-01-29,Red,False,35.28,🔇,INT56807,,Z,51.447885,-2.587652,-87.19,-101.06,14.44,47.74,1.31,0.7194244604316548,6.46,6.466,Normal
2025-09-12 23:40:00,TWR1057,0.408,71.51 Mbps,6,130,96.69,5G,Three,84,74.63,-72.47,24.12,213.9,89.64,0.94,16.19,18.3,11.3,9,False,29.85,Other,Cloudy,Checked cables,2024-11-25,Red,True,59.69,✅,INT56855,Pending upgrade,Z,51.446521,-2.589804,-109.0,-90.54,-1.9,21.21,4.29,4.615384615384616,71.51,71.516,Normal
2025-09-12 23:45:00,TWR1087,0.187,45.48 Mbps,5,69,95.92,LTE,EE,28,128.21,-103.01,89.58,77.7,98.48,1.64,12.94,43.8,3.1,19,True,51.28,Other,Sunny,No issues,2025-01-01,Red,True,71.22,✅,INT39379,,A,55.949003,-3.194352,-81.93,-130.53,-2.49,24.51,3.65,7.246376811594203,45.48,45.486,Normal
2025-09-12 23:50:00,TWR1017,0.419,86.66 Mbps,6,186,95.6,LTE,O2,445,20.2,-83.85,20.87,74.5,88.19,0.78,8.28,38.9,6.2,15,True,8.08,Satisfactory,Rainy,,2024-10-31,Blue,True,74.15,🔇,INT44161,,C,53.406096,-2.9831,-102.97,-111.7,16.55,47.61,4.04,3.225806451612903,86.66,86.666,Normal
2025-09-12 23:55:00,TWR1013,0.51,30.06 Gbps,7,108,96.73,5G,Vodafone UK,212,38.17,-72.58,75.38,68.9,91.86,4.0,9.1,19.2,4.5,9,True,15.27,Satisfactory,Foggy,,2025-08-03,Grey,True,73.13,⚠️,INT52424,Pending upgrade,A,51.756996,-1.26762,-110.73,-84.87,-6.13,44.49,4.62,6.481481481481481,30060.0,30.069,Normal
2025-09-13 00:00:00,TWR1057,0.488,19.68 Mbps,3,103,96.13,5G,O2,47,103.09,-82.63,33.27,91.6,90.0,1.76,2.98,32.7,2.5,20,False,41.24,Satisfactory,Foggy,No issues,2025-07-14,Grey,False,36.66,⚠️,INT54009,Legacy hardware,Z,54.972457,-1.615978,-78.82,-135.18,27.18,17.94,4.74,2.912621359223301,19.68,19.686,Normal
2025-09-13 00:05:00,TWR1014,0.263,81.33 Mbps,2,109,99.61,LTE,EE,279,30.4,-99.69,88.48,185.6,87.38,4.0,18.71,38.2,1.5,16,False,12.16,Poor Voice Quality,Foggy,No issues,2025-07-15,White,False,95.94,📶,INT82885,Legacy hardware,B,51.74727,-1.250327,-74.63,-106.05,13.44,11.77,4.97,1.834862385321101,81.33,81.336,Normal
2025-09-13 00:10:00,TWR1079,0.272,84.74 Mbps,6,150,98.43,4G,Three,378,23.36,-78.32,30.06,164.2,98.69,3.41,4.63,16.8,8.1,2,False,9.35,Satisfactory,Rainy,Rebooted system,2025-02-01,White,False,78.9,🔇,INT10022,Temporary site,B,51.503682,-0.125639,-84.22,-87.94,8.06,20.43,4.73,4.0,84.74,84.746,Normal
2025-09-13 00:15:00,TWR1028,0.542,61.65 Mbps,7,64,95.42,5G,O2,412,21.65,-68.07,69.35,230.4,89.6,0.04,2.22,34.0,11.9,8,False,8.66,Poor Voice Quality,Sunny,No issues,2025-04-16,White,False,42.15,⚠️,INT26290,Legacy hardware,Z,51.450375,-2.58259,-98.56,-92.26,-0.91,32.71,3.34,10.9375,61.65,61.656,Normal
2025-09-13 00:20:00,TWR1039,0.158,29.0 Mbps,0,196,97.82,4G,Vodafone UK,420,21.28,-86.74,66.11,188.3,99.79,0.5,16.01,11.6,5.2,7,False,8.51,Other,Cloudy,,2024-11-13,Red,False,41.16,📶,INT47181,Legacy hardware,B,51.463333,-2.588786,-92.6,-94.95,-9.43,46.52,1.16,0.0,29.0,29.06,Normal
2025-09-13 00:25:00,TWR1029,0.51,47.92 Mbps,3,148,97.68,5G,EE,57,93.46,-109.09,14.55,158.7,96.93,0.42,4.14,36.1,2.3,7,False,37.38,Satisfactory,Sunny,Checked cables,2025-01-07,Red,True,42.49,⚠️,INT18669,,A,54.978652,-1.613199,-100.61,-101.79,2.3,24.09,4.51,2.027027027027027,47.92,47.926,Normal
2025-09-13 00:30:00,TWR1100,0.269,80.57 Mbps,2,76,98.66,4G,EE,197,40.49,-80.88,38.06,202.6,86.2,2.44,12.09,35.3,2.1,10,False,16.19,Satisfactory,Rainy,,2024-09-28,Red,True,90.21,📶,INT60909,,C,57.152325,-2.085787,-73.82,-116.75,2.24,47.61,0.45,2.631578947368421,80.57,80.576,Normal
2025-09-13 00:35:00,TWR1078,0.612,98.39 Gbps,1,162,95.1,LTE,Vodafone UK,369,23.87,-108.1,96.73,166.7,89.69,1.09,2.88,39.9,2.4,19,False,9.55,Satisfactory,Sunny,Checked cables,2025-03-12,White,False,61.63,🔇,INT53113,Legacy hardware,C,51.751864,-1.251094,-89.53,-109.61,11.68,40.95,0.29,0.6172839506172839,98390.0,98.399,Normal
2025-09-13 00:40:00,TWR1035,0.566,6.26 Gbps,0,122,97.72,LTE,Vodafone UK,110,62.5,-97.31,64.61,144.0,87.98,4.49,16.22,39.0,0.8,6,True,25.0,Poor Voice Quality,Rainy,,2025-08-04,Blue,False,77.5,✅,INT84096,Pending upgrade,A,55.9601,-3.192216,-64.5,-95.04,18.67,18.75,3.47,0.0,6260.0,6.269,Normal
2025-09-13 00:45:00,TWR1044,0.405,90.94 Mbps,6,128,98.16,5G,O2,360,24.39,-88.02,38.2,53.5,85.4,2.18,4.5,35.3,6.6,10,True,9.76,Other,Sunny,Checked cables,2025-06-04,Red,False,92.17,🔇,INT30077,Legacy hardware,Z,54.969572,-1.614206,-104.18,-102.15,19.33,24.4,2.51,4.6875,90.94,90.946,Normal
2025-09-13 00:50:00,TWR1005,0.224,73.04 Gbps,1,152,98.35,LTE,Vodafone UK,12,161.29,-78.6,86.9,147.6,89.19,0.25,3.09,43.2,8.9,8,False,64.52,Poor Voice Quality,Rainy,Rebooted system,2024-10-05,Blue,True,78.75,✅,INT35392,Legacy hardware,C,50.822625,-0.140973,-85.36,-133.01,6.01,25.42,3.84,0.6578947368421052,73040.0,73.049,Normal
2025-09-13 00:55:00,TWR1075,0.871,29.35 Mbps,5,139,98.23,4G,Vodafone UK,183,42.92,-88.3,77.93,231.4,96.13,3.19,10.31,34.5,11.6,16,True,17.17,Poor Voice Quality,Foggy,Rebooted system,2024-12-08,Blue,False,44.2,🔇,INT83089,,C,54.983837,-1.608205,-101.84,-92.57,24.21,30.2,1.36,3.597122302158273,29.35,29.356,Normal
